,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
7,8.0,P.J. Washington,25.0,PF,44,17,29.2,5.2,11.6,0.446,1.8,5.5,0.324,3.4,6.0,0.558,0.524,1.5,2.1,0.713,1.2,4.1,5.3,2.2,0.9,0.7,1.5,2.5,13.6,,25,6-7,230,"August 23, 1998",us US,4,Kentucky,2024,CHO
8,9.0,Vasilije MiciÄ,30.0,PG,30,21,27.2,4.1,9.3,0.437,1.1,3.6,0.294,3.0,5.7,0.529,0.495,1.6,1.9,0.839,0.4,1.7,2.1,6.2,0.7,0.1,2.3,1.5,10.8,,22,6-5,200,"January 13, 1994",rs RS,R,,2024,CHO
9,10.0,Cody Martin,28.0,SF,28,22,26.9,2.9,7.7,0.381,1.0,3.1,0.314,2.0,4.6,0.426,0.444,0.7,1.2,0.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,,11,6-5,205,"September 28, 1995",us US,4,"NC State, Nevada",2024,CHO
10,11.0,Mark Williams,22.0,C,19,19,26.7,5.2,7.9,0.649,0.0,0.0,,5.2,7.9,0.649,0.649,2.4,3.4,0.719,4.0,5.7,9.7,1.2,0.8,1.1,0.9,2.6,12.7,,5,7-0,241,"December 16, 2001",us US,1,Duke,2024,CHO
11,12.0,Nick Richards,26.0,C,67,51,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,,4,7-0,245,"November 29, 1997",jm JM,3,Kentucky,2024,CHO
12,13.0,DÄvis BertÄns,31.0,PF,28,1,20.8,2.9,7.4,0.394,2.4,6.3,0.375,0.6,1.1,0.5,0.553,0.6,0.6,0.889,0.3,1.6,1.8,0.9,0.8,0.3,0.6,1.6,8.8,,9,6-10,225,"November 12, 1992",lv LV,7,,2024,CHO
13,14.0,Seth Curry,33.0,SG,8,1,19.9,3.3,7.4,0.441,1.1,3.5,0.321,2.1,3.9,0.548,0.517,1.4,1.5,0.917,0.4,1.6,2.0,1.8,0.6,0.4,0.6,0.9,9.0,,30,6-1,185,"August 23, 1990",us US,9,"Liberty, Duke",2024,CHO
14,15.0,Aleksej Pokusevski,22.0,PF,18,0,19.2,2.5,5.8,0.429,0.9,2.4,0.364,1.6,3.4,0.475,0.505,1.6,2.1,0.757,0.8,3.6,4.4,1.7,0.8,0.7,0.9,0.9,7.4,,17,7-0,190,"December 26, 2001",rs RS,3,,2024,CHO
15,16.0,Ish Smith,35.0,PG,43,5,17.2,1.5,3.7,0.418,0.1,0.2,0.5,1.4,3.5,0.413,0.43,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,,14,6-0,175,"July 5, 1988",us US,13,Wake Forest,2024,CHO
16,17.0,ThÃ©o Maledon,22.0,PG,13,1,15.4,1.5,5.1,0.288,0.4,2.3,0.167,1.1,2.8,0.389,0.326,0.8,0.9,0.917,0.3,1.5,1.8,2.2,0.5,0.0,1.2,1.4,4.2,,9,6-4,175,"June 12, 2001",fr FR,3,,2024,CHO
17,18.0,Bryce McGowens,21.0,SG,59,14,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,2.2,0.523,0.513,1.1,1.4,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,1.3,5.1,,7,6-7,179,"November 8, 2002",us US,1,Nebraska,2024,CHO
18,19.0,Nick Smith Jr.,19.0,SG,51,0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,,8,6-2,185,"April 18, 2004",us US,R,Arkansas,2024,CHO
19,20.0,Marques Bolden,25.0,C,9,2,13.1,1.9,2.8,0.68,0.0,0.1,0.0,1.9,2.7,0.708,0.68,0.3,0.4,0.75,1.1,2.4,3.6,0.4,0.3,0.8,0.3,1.0,4.1,,3,6-10,249,"April 17, 1998",us US,2,Duke,2024,CHO
20,21.0,JT Thor,21.0,PF,63,3,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.8,1.6,0.51,0.514,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,,21,6-10,205,"August 26, 2002",us US,2,Auburn,2024,CHO
21,22.0,Nathan Mensah,25.0,C,25,0,12.3,0.5,1.1,0.429,0.0,0.0,,0.5,1.1,0.429,0.429,0.4,0.5,0.75,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,,31,6-8,230,"April 9, 1998",gh GH,R,San Diego State,2024,CHO
22,23.0,Leaky Black,24.0,SF,26,3,10.9,1.0,2.0,0.481,0.3,0.8,0.45,0.6,1.2,0.5,0.567,0.4,0.6,0.667,0.3,1.5,1.8,0.9,0.3,0.4,0.2,0.7,2.7,,12,6-9,205,"June 14, 1999",us US,R,UNC,2024,CHO
23,24.0,Frank Ntilikina,25.0,PG,5,0,8.6,0.2,1.8,0.111,0.2,1.6,0.125,0.0,0.2,0.0,0.167,0.4,0.4,1.0,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,,44,6-4,200,"July 28, 1998",be BE,6,,2024,CHO
24,25.0,Amari Bailey,19.0,PG,10,0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,,10,6-5,185,"February 17, 2004",us US,R,UCLA,2024,CHO
25,26.0,James Bouknight,23.0,SG,14,0,5.8,1.3,2.9,0.439,0.9,2.1,0.433,0.4,0.8,0.455,0.598,0.1,0.1,0.5,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,,2,6-5,190,"September 18, 2000",us US,2,UConn,2024,CHO
0,1.0,Kyle Kuzma,28.0,PF,70,70,32.6,8.7,18.8,0.463,2.2,6.4,0.336,6.5,12.3,0.53,0.521,2.7,3.4,0.775,0.9,5.7,6.6,4.2,0.5,0.7,2.7,2.2,22.2,,33,6-9,221,"July 24, 1995",us US,6,Utah,2024,WAS
1,2.0,Jordan Poole,24.0,SG,78,66,30.1,6.3,15.2,0.413,2.4,7.2,0.326,3.9,8.0,0.492,0.491,2.5,2.8,0.877,0.4,2.3,2.7,4.4,1.1,0.3,2.4,3.1,17.4,,13,6-4,194,"June 19, 1999",us US,4,Michigan,2024,WAS
2,3.0,Deni Avdija,23.0,SF,75,75,30.1,5.4,10.7,0.506,1.2,3.1,0.374,4.2,7.6,0.56,0.56,2.7,3.6,0.74,1.1,6.1,7.2,3.8,0.8,0.5,2.1,2.5,14.7,,8,6-9,210,"January 3, 2001",il IL,3,,2024,WAS
3,4.0,Tyus Jones,27.0,PG,66,66,29.3,4.9,10.1,0.489,1.6,3.9,0.414,3.3,6.2,0.537,0.569,0.5,0.6,0.8,0.3,2.4,2.7,7.3,1.1,0.3,1.0,0.7,12.0,,5,6-1,196,"May 10, 1996",us US,8,Duke,2024,WAS
4,5.0,Bilal Coulibaly,19.0,SF,63,15,27.2,3.0,6.9,0.435,1.0,2.9,0.346,2.0,3.9,0.502,0.509,1.5,2.1,0.702,0.9,3.2,4.1,1.7,0.9,0.8,1.4,2.2,8.4,,0,6-6,195,"July 26, 2004",fr FR,R,,2024,WAS
5,6.0,Daniel Gafford,25.0,C,45,45,26.5,4.5,6.5,0.69,0.0,0.0,,4.5,6.5,0.69,0.69,1.9,2.6,0.706,2.9,5.1,8.0,1.5,1.0,2.2,1.0,3.3,10.9,,21,6-10,234,"October 1, 1998",us US,4,Arkansas,2024,WAS
6,7.0,Corey Kispert,24.0,SF,80,22,25.8,4.8,9.9,0.486,2.3,6.0,0.383,2.5,3.9,0.643,0.602,1.4,2.0,0.726,0.4,2.4,2.8,2.0,0.5,0.2,1.2,1.8,13.4,,24,6-7,220,"March 3, 1999",us US,2,Gonzaga,2024,WAS
7,8.0,Marvin Bagley III,24.0,C,24,15,24.0,5.5,9.5,0.581,0.3,0.7,0.471,5.2,8.8,0.59,0.599,1.9,2.7,0.708,3.5,4.6,8.1,1.2,0.6,0.8,1.3,1.7,13.3,,35,6-10,235,"March 14, 1999",us US,5,Duke,2024,WAS
8,9.0,Richaun Holmes,30.0,PF,17,8,18.7,2.9,5.2,0.557,0.1,0.2,0.333,2.8,5.0,0.565,0.563,1.3,1.5,0.846,2.2,3.9,6.1,0.6,0.5,0.6,0.7,2.4,7.1,,22,6-10,235,"October 15, 1993",us US,8,Bowling Green,2024,WAS
9,10.0,Landry Shamet,26.0,SG,46,5,15.8,2.6,6.0,0.431,1.2,3.4,0.338,1.4,2.5,0.556,0.527,0.8,1.0,0.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1,,20,6-4,190,"March 13, 1997",us US,5,Wichita State,2024,WAS
10,11.0,Justin Champagnie,22.0,SF,15,1,15.7,2.1,5.2,0.41,0.9,3.0,0.289,1.3,2.2,0.576,0.494,0.8,1.0,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,,9,6-6,200,"June 29, 2001",us US,2,Pitt,2024,WAS
11,12.0,Tristan Vukcevic,20.0,C,10,4,15.3,2.9,6.7,0.433,1.0,3.6,0.278,1.9,3.1,0.613,0.507,1.7,2.2,0.773,0.6,3.0,3.6,1.3,0.5,0.7,1.0,2.8,8.5,,0,6-10,223,"March 11, 2003",it IT,R,,2024,WAS
12,13.0,Danilo Gallinari,35.0,PF,26,0,14.8,2.2,5.0,0.435,0.8,2.5,0.313,1.4,2.6,0.552,0.511,1.8,2.2,0.839,0.5,2.5,2.9,1.2,0.2,0.1,0.5,1.0,7.0,,88,6-10,233,"August 8, 1988",it IT,13,,2024,WAS
13,14.0,Jared Butler,23.0,SG,40,0,14.2,2.5,5.0,0.488,0.6,2.0,0.308,1.9,3.1,0.602,0.547,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,,4,6-3,195,"August 25, 2000",us US,2,Baylor,2024,WAS
14,15.0,Mike Muscala,32.0,C,24,2,14.1,1.4,3.8,0.367,0.6,2.1,0.275,0.8,1.6,0.487,0.444,0.6,0.8,0.75,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4.0,,35,6-10,240,"July 1, 1991",us US,10,Bucknell,2024,WAS
15,16.0,Delon Wright,31.0,PG,33,0,13.8,1.5,3.7,0.393,0.4,1.2,0.368,1.0,2.5,0.405,0.451,0.7,0.9,0.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.1,,55,6-5,185,"April 26, 1992",us US,8,Utah,2024,WAS
16,17.0,Patrick Baldwin Jr.,21.0,SF,38,7,13.0,1.6,4.1,0.381,0.8,2.6,0.32,0.7,1.5,0.483,0.481,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4,,7,6-9,220,"November 18, 2002",us US,1,UW-Milwaukee,2024,WAS
17,18.0,Johnny Davis,21.0,SG,50,6,12.3,1.2,3.1,0.403,0.3,0.8,0.35,1.0,2.3,0.421,0.448,0.3,0.5,0.583,0.4,1.1,1.4,0.6,0.4,0.2,0.3,1.1,3.0,,1,6-5,196,"February 27, 2002",us US,1,Wisconsin,2024,WAS
18,19.0,Anthony Gill,31.0,PF,50,3,9.3,1.5,3.2,0.469,0.2,0.8,0.244,1.3,2.4,0.546,0.5,0.6,0.7,0.806,0.7,1.1,1.9,0.7,0.3,0.2,0.5,1.0,3.8,,16,6-7,230,"October 17, 1992",us US,3,"South Carolina, Virginia",2024,WAS
19,20.0,Eugene Omoruyi,26.0,SF,43,0,9.1,1.9,3.9,0.485,0.3,1.1,0.283,1.6,2.8,0.562,0.524,0.7,1.1,0.653,0.8,1.2,2.0,0.8,0.6,0.1,0.5,1.4,4.8,,97,6-7,244,"February 14, 1997",ng NG,2,"Rutgers University, Oregon",2024,WAS
20,21.0,Jules Bernard,24.0,SG,19,0,7.8,1.5,3.4,0.453,0.6,1.5,0.379,0.9,1.8,0.514,0.539,0.3,0.5,0.556,0.5,0.8,1.4,0.8,0.2,0.1,0.4,0.7,3.9,,14,6-7,210,"January 21, 2000",us US,R,UCLA,2024,WAS
21,22.0,Ryan Rollins,21.0,PG,10,0,6.6,1.3,2.5,0.52,0.2,0.3,0.667,1.1,2.2,0.5,0.56,1.3,1.7,0.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,,9,6-4,180,"July 3, 2002",us US,1,Toledo,2024,WAS
22,23.0,Hamidou Diallo,25.0,SG,2,0,2.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,,9,6-5,202,"July 31, 1998",us US,5,Kentucky,2024,WAS
23,24.0,Trey Jemison,24.0,C,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,50,6-11,260,"November 28, 1999",us US,R,"Clemson, UAB",2024,WAS
0,1.0,Cade Cunningham,22.0,PG,62,62,33.5,8.5,18.8,0.449,1.9,5.4,0.355,6.5,13.4,0.487,0.5,3.8,4.4,0.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,2.5,22.7,,2,6-6,220,"September 25, 2001",us US,2,Oklahoma State,2024,DET
1,2.0,Bojan BogdanoviÄ,34.0,PF,28,27,32.9,7.1,15.2,0.468,3.1,7.4,0.415,4.0,7.8,0.518,0.569,2.9,3.7,0.779,0.5,2.9,3.4,2.5,0.8,0.1,2.3,2.0,20.2,6MOY-9,44,6-7,226,"April 18, 1989",ba BA,9,,2024,DET
2,3.0,Isaiah Stewart,22.0,PF,46,45,30.9,4.0,8.3,0.487,1.5,3.8,0.383,2.6,4.5,0.575,0.575,1.4,1.8,0.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,,28,6-8,250,"May 22, 2001",us US,3,Washington,2024,DET
3,4.0,Simone Fontecchio,28.0,SF,16,9,30.3,5.7,11.9,0.479,2.7,6.3,0.426,3.0,5.6,0.539,0.592,1.4,1.6,0.846,0.8,3.6,4.4,1.8,0.9,0.3,1.1,1.8,15.4,,19,6-8,209,"December 9, 1995",it IT,1,,2024,DET
4,5.0,Chimezie Metu,26.0,C,14,7,29.4,4.1,8.1,0.5,0.9,3.1,0.302,3.1,5.1,0.62,0.557,1.4,1.5,0.952,1.2,4.8,6.0,1.9,1.7,0.5,1.8,2.3,10.5,,5,6-9,225,"March 22, 1997",us US,5,USC,2024,DET
5,6.0,Jalen Duren,20.0,C,61,60,29.1,5.7,9.2,0.619,0.0,0.1,0.0,5.7,9.2,0.623,0.619,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,3.1,13.8,,0,6-10,250,"November 18, 2003",us US,1,Memphis,2024,DET
6,7.0,Jaden Ivey,21.0,SG,77,61,28.8,5.4,12.6,0.429,1.6,4.8,0.336,3.8,7.8,0.485,0.492,2.9,3.9,0.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,2.6,15.4,,23,6-4,195,"February 13, 2002",us US,1,Purdue,2024,DET
7,8.0,Ausar Thompson,21.0,SF,63,38,25.1,3.7,7.6,0.483,0.3,1.8,0.186,3.3,5.8,0.575,0.505,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,,9,6-7,215,"January 30, 2003",us US,R,,2024,DET
8,9.0,Killian Hayes,22.0,PG,42,31,24.0,2.8,6.7,0.413,0.5,1.8,0.297,2.3,5.0,0.455,0.452,0.8,1.2,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,1.8,6.9,,7,6-5,195,"July 27, 2001",us US,3,,2024,DET
9,10.0,Tosan Evbuomwan,22.0,SF,13,8,22.5,2.5,4.3,0.571,0.8,1.8,0.417,1.7,2.5,0.688,0.661,1.3,1.9,0.68,0.8,2.8,3.5,0.8,0.5,0.3,0.6,1.4,7.0,,18,6-8,219,"February 16, 2001",uk UK,R,Princeton,2024,DET
10,11.0,Alec Burks,32.0,SG,43,0,21.0,3.7,9.4,0.394,2.3,5.7,0.401,1.4,3.7,0.384,0.516,2.8,3.1,0.903,0.4,2.2,2.6,1.6,0.5,0.3,0.7,1.5,12.6,,14,6-6,214,"July 20, 1991",us US,12,Colorado,2024,DET
11,12.0,Isaiah Livers,25.0,PF,23,6,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,,12,6-7,230,"July 28, 1998",us US,2,Michigan,2024,DET
12,13.0,Quentin Grimes,23.0,SG,6,0,19.2,1.5,7.0,0.214,0.7,4.7,0.143,0.8,2.3,0.357,0.262,1.7,1.8,0.909,0.2,1.8,2.0,2.3,0.8,0.7,1.2,1.5,5.3,,24,6-5,205,"May 8, 2000",us US,2,"Kansas, Houston",2024,DET
13,14.0,Troy Brown Jr.,24.0,SF,22,12,19.0,1.5,4.9,0.296,0.7,2.6,0.281,0.7,2.3,0.314,0.37,0.6,0.7,0.867,0.5,2.8,3.3,1.1,0.7,0.0,0.5,0.7,4.2,,7,6-6,215,"July 28, 1999",us US,5,Oregon,2024,DET
14,15.0,Marcus Sasser,23.0,PG,71,11,19.0,3.1,7.2,0.428,1.3,3.4,0.375,1.8,3.8,0.474,0.516,0.8,0.9,0.879,0.2,1.6,1.8,3.3,0.6,0.2,1.3,1.5,8.3,,25,6-2,195,"September 21, 2000",us US,R,Houston,2024,DET
15,16.0,Evan Fournier,31.0,SG,29,0,18.7,2.6,6.9,0.373,1.1,4.0,0.27,1.5,3.0,0.512,0.45,0.9,1.2,0.794,0.2,1.7,1.9,1.6,0.9,0.2,0.7,1.5,7.2,,31,6-6,205,"October 29, 1992",fr FR,11,,2024,DET
16,17.0,Marvin Bagley III,24.0,C,26,10,18.4,4.1,7.0,0.591,0.0,0.2,0.167,4.1,6.7,0.606,0.594,1.9,2.3,0.82,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2,,35,6-10,235,"March 14, 1999",us US,5,Duke,2024,DET
17,18.0,Kevin Knox,24.0,SF,31,11,18.1,2.8,6.0,0.462,1.0,3.0,0.33,1.8,3.0,0.598,0.546,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,,24,6-7,215,"August 11, 1999",us US,5,Kentucky,2024,DET
18,19.0,James Wiseman,22.0,C,63,6,17.3,3.0,4.8,0.613,0.0,0.0,0.0,3.0,4.8,0.617,0.613,1.1,1.6,0.706,1.7,3.6,5.3,0.9,0.2,0.6,1.0,2.2,7.1,,13,7-0,240,"March 31, 2001",us US,2,Memphis,2024,DET
19,20.0,Shake Milton,27.0,SG,4,0,15.8,2.8,6.5,0.423,0.8,2.3,0.333,2.0,4.3,0.471,0.481,0.5,0.8,0.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8,,5,6-5,205,"September 26, 1996",us US,5,SMU,2024,DET
20,21.0,Danilo Gallinari,35.0,SF,6,0,15.0,2.0,3.7,0.545,1.2,2.0,0.583,0.8,1.7,0.5,0.705,3.5,4.0,0.875,0.3,2.0,2.3,2.0,0.3,0.3,0.2,1.5,8.7,,12,6-10,233,"August 8, 1988",it IT,13,,2024,DET
21,22.0,Jaylen Nowell,24.0,SG,4,0,14.5,3.0,5.8,0.522,0.5,1.5,0.333,2.5,4.3,0.588,0.565,1.0,1.5,0.667,0.8,1.8,2.5,0.8,0.3,0.5,0.5,0.5,7.5,,20,6-4,201,"July 9, 1999",us US,4,Washington,2024,DET
22,23.0,Jared Rhoden,24.0,SG,17,0,14.4,1.9,3.9,0.5,0.7,1.8,0.387,1.2,2.1,0.6,0.591,0.3,0.5,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,1.6,4.9,,8,6-6,210,"August 27, 1999",us US,1,Seton Hall,2024,DET
23,24.0,Malachi Flynn,25.0,PG,24,0,14.3,3.0,6.9,0.43,1.0,3.2,0.316,2.0,3.7,0.528,0.503,1.1,1.6,0.684,0.3,1.5,1.8,2.1,0.8,0.1,1.1,0.9,8.0,,14,6-1,175,"May 10, 1998",us US,3,"Washington State, San Diego State",2024,DET
24,25.0,Mike Muscala,32.0,C,13,4,13.2,1.2,3.4,0.341,1.0,2.6,0.382,0.2,0.8,0.2,0.489,0.2,0.3,0.5,0.8,1.5,2.2,0.8,0.2,0.4,0.2,1.0,3.5,,41,6-10,240,"July 1, 1991",us US,10,Bucknell,2024,DET
25,26.0,Stanley Umude,24.0,SG,24,2,12.8,1.5,3.5,0.44,1.0,2.2,0.453,0.5,1.3,0.419,0.583,1.2,1.3,0.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,,17,6-6,210,"April 12, 1999",us US,1,"South Dakota, Arkansas",2024,DET
26,27.0,Monte Morris,28.0,PG,6,0,11.3,2.0,5.5,0.364,0.3,1.8,0.182,1.7,3.7,0.455,0.394,0.2,0.3,0.5,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5,,5,6-2,183,"June 27, 1995",us US,6,Iowa State,2024,DET
27,28.0,Joe Harris,32.0,SG,16,0,10.6,0.9,2.4,0.359,0.6,1.9,0.333,0.3,0.6,0.444,0.487,0.1,0.1,0.5,0.2,0.6,0.8,0.6,0.2,0.1,0.3,1.2,2.4,,31,6-6,220,"September 6, 1991",us US,9,Virginia,2024,DET
28,29.0,Taj Gibson,38.0,PF,4,0,9.8,2.0,3.5,0.571,0.5,1.0,0.5,1.5,2.5,0.6,0.643,0.0,0.0,,0.5,1.8,2.3,0.5,0.3,0.3,0.0,0.8,4.5,,67,6-9,232,"June 24, 1985",us US,14,USC,2024,DET
29,30.0,Buddy Boeheim,24.0,SF,10,0,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.1,0.4,0.25,0.448,0.8,1.0,0.8,0.3,0.7,1.0,0.3,0.0,0.1,0.0,0.5,3.4,,35,6-6,205,"November 11, 1999",us US,1,Syracuse,2024,DET
30,31.0,Malcolm Cazalon,22.0,SG,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,6-6,212,"August 27, 2001",fr FR,R,,2024,DET
0,1.0,Shai Gilgeous-Alexander,25.0,PG,75,75,34.0,10.6,19.8,0.535,1.3,3.6,0.353,9.3,16.2,0.576,0.567,7.6,8.7,0.874,0.9,4.7,5.5,6.2,2.0,0.9,2.2,2.5,30.1,"MVP-2,DPOY-7,CPOY-3,AS,NBA1",2,6-6,200,"July 12, 1998",ca CA,5,Kentucky,2024,OKC
1,2.0,Jalen Williams,22.0,PF,71,71,31.3,7.5,14.0,0.54,1.5,3.4,0.427,6.1,10.6,0.576,0.592,2.5,3.1,0.814,0.5,3.5,4.0,4.5,1.1,0.6,1.7,2.5,19.1,CPOY-12,8,6-6,220,"April 14, 2001",us US,1,Santa Clara,2024,OKC
2,3.0,Chet Holmgren,21.0,C,82,82,29.4,6.2,11.6,0.53,1.6,4.3,0.37,4.6,7.4,0.623,0.598,2.7,3.4,0.793,1.6,6.3,7.9,2.4,0.6,2.3,1.6,2.4,16.5,ROY-2,7,7-1,213,"May 1, 2002",us US,R,Gonzaga,2024,OKC
3,4.0,Luguentz Dort,24.0,SF,79,79,28.4,3.6,8.3,0.438,2.0,5.0,0.394,1.7,3.3,0.506,0.557,1.6,2.0,0.826,0.9,2.7,3.6,1.4,0.9,0.6,0.9,2.9,10.9,,5,6-4,220,"April 19, 1999",ca CA,4,Arizona State,2024,OKC
4,5.0,Josh Giddey,21.0,SG,80,80,25.1,5.0,10.6,0.475,1.0,3.0,0.337,4.0,7.6,0.53,0.523,1.3,1.6,0.806,1.4,5.0,6.4,4.8,0.6,0.6,2.1,1.4,12.3,,3,6-8,210,"October 10, 2002",au AU,2,,2024,OKC
5,6.0,Cason Wallace,20.0,SG,82,13,20.6,2.6,5.4,0.491,1.2,2.9,0.419,1.5,2.5,0.572,0.602,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,,22,6-4,205,"November 7, 2003",us US,R,Kentucky,2024,OKC
6,7.0,Isaiah Joe,24.0,SG,78,1,18.5,2.8,6.2,0.458,1.9,4.5,0.416,1.0,1.7,0.568,0.609,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,,11,6-5,181,"July 2, 1999",us US,3,Arkansas,2024,OKC
7,8.0,Gordon Hayward,33.0,SF,26,3,17.2,1.8,4.1,0.453,0.6,1.1,0.517,1.3,3.0,0.429,0.524,1.0,1.5,0.692,0.5,2.0,2.5,1.6,0.5,0.0,0.6,0.8,5.3,,33,6-7,225,"March 23, 1990",us US,13,Butler,2024,OKC
8,9.0,Aaron Wiggins,25.0,SG,78,4,15.7,2.7,4.8,0.562,0.8,1.6,0.492,1.9,3.2,0.598,0.645,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,,21,6-6,200,"January 2, 1999",us US,2,Maryland,2024,OKC
9,10.0,Kenrich Williams,29.0,PF,69,1,14.9,1.9,4.1,0.468,0.8,2.0,0.397,1.1,2.0,0.54,0.568,0.1,0.2,0.5,0.9,2.1,3.0,1.3,0.6,0.1,0.5,1.5,4.7,,34,6-7,210,"December 2, 1994",us US,5,TCU,2024,OKC
10,11.0,Jaylin Williams,21.0,C,69,1,13.0,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,3.4,1.6,0.4,0.4,0.5,1.4,4.0,,6,6-8,250,"June 29, 2002",us US,1,Arkansas,2024,OKC
11,12.0,Vasilije MiciÄ,30.0,PG,30,0,12.0,1.2,3.0,0.407,0.4,1.5,0.244,0.9,1.5,0.565,0.467,0.5,0.6,0.737,0.0,0.8,0.8,2.5,0.3,0.1,1.0,0.7,3.3,,29,6-5,200,"January 13, 1994",rs RS,R,,2024,OKC
12,13.0,Ousmane Dieng,20.0,PF,33,0,11.1,1.5,3.5,0.422,0.6,2.1,0.3,0.8,1.4,0.609,0.513,0.4,0.5,0.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4.0,,13,6-10,222,"May 21, 2003",fr FR,1,,2024,OKC
13,14.0,Tre Mann,22.0,PG,13,0,9.2,1.5,3.1,0.5,0.6,1.5,0.421,0.9,1.6,0.571,0.6,0.1,0.1,1.0,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8,,23,6-3,178,"February 3, 2001",us US,2,Florida,2024,OKC
14,15.0,Lindy Waters III,26.0,SG,38,0,7.4,1.3,2.7,0.471,1.0,2.2,0.435,0.3,0.5,0.632,0.649,0.1,0.1,1.0,0.2,0.9,1.1,0.6,0.1,0.2,0.2,0.6,3.6,,12,6-6,215,"July 28, 1997",us US,2,Oklahoma State,2024,OKC
15,16.0,Keyontae Johnson,23.0,SF,9,0,7.3,0.6,1.8,0.313,0.1,0.3,0.333,0.4,1.4,0.308,0.344,0.0,0.0,,0.4,0.7,1.1,0.4,0.1,0.0,0.4,0.6,1.2,,18,6-5,230,"May 24, 2000",us US,R,"Florida, Kansas State",2024,OKC
